143	
	1.617869702e-31	-0.32330452	2.682304364e-31	-0.5785239735	-0.3724563945
	2.432100892e-31	-0.1739381244	-0.5786397878	-0.7864686019	-0.3712536435
	2.225845849e-31	-0.1761556135	-0.6289916334	-0.7991297116	-0.9630349345
	2.013005927e-31	-0.440565642	-0.2813176083	-0.6240008079	-0.7910933627
	-0.8905166955	-0.9557950743	-1.232719499	-1.111257388	-0.1432803529
	1.925403945e-31	-0.4555587536	-0.6108373857	-0.3530381287	-0.7879069848
	-0.9774770251	-1.040764363	-1.331110871	-1.408854371	-1.257486763
	-1.150746223	-0.2588320886	-0.1314936319	1.816068258e-31	-0.4057674598
	-0.5947964493	-0.7544784937	-0.5742894264	-1.514878345	-1.469204342
	-0.9225376596	-1.057046923	-1.383135827	-1.345780116	-1.276357069
	-1.185298283	-0.2509912657	1.740814248e-31	-0.1172538557	-0.360487547
	-0.4813829944	-0.5565827122	-0.8737712019	-0.7221889805	-0.6981943651
	-1.461875488	-1.397022837	-0.9926537593	-1.105572652	-1.32991153
	-1.211562181	1.675962606e-31	-0.2262040529	-0.1266517178	-0.3279661614
	-0.461000238	-0.5745327428	-0.6860645723	-0.940067313	-0.8311037809
	-0.7956717861	-1.400005273	-1.351465755	-1.293860598	-1.043271544
	-1.138569238	-1.227836561	1.642781641e-31	-0.1095748634	-0.2453902819
	-0.4241027533	-0.5540354258	-0.6523402861	-0.7446921274	-0.7678047432
	-0.8932112677	-1.00726823	-0.922665352	-1.336757832	-1.289065455
	-1.235221742	-1.154628945	8.092110665e-32	-0.1617074571	-0.2155057119
	-0.3580928985	-0.5156519138	-0.6425713629	-0.7311068451	-0.827143493
	-0.911526193	-1.0618332	-0.9759390128	-1.273955409	-1.230757202
	-1.133511921	-1.182783519	-0.6039198904	-0.3185758216	-0.4668960242
	-0.7264388421	-0.8055939019	-0.8827168723	-0.9557324929	-0.9964598722
	-1.041529924	-1.0902932	-1.215873763	-1.154467354	-0.8317088644
	-0.8944636858	-0.9535582109	-1.008650869	-1.045780899	-1.112039847
	-1.160963366	-0.9182169798	-0.972907734	-1.023138688	-1.069640786
	-1.114234265	-0.9842090677	-1.012004669	-1.047299749	-1.076594041
	-1.025379618	-1.05188628	-1.041287695	
