88974	
	  0	  0	1.356431541e-08	  0	  0
	6.446588525e-09	  0	3.09875722e-08	  0	4.273468147e-08
	2.037526227e-07	1.000980624e-07	2.722551823e-07	5.004673096e-07	3.594068955e-07
	8.832489733e-07	7.425979367e-07	7.109419361e-07	1.836722984e-06	2.160144737e-08
	6.249100888e-07	4.914560237e-08	2.746759731e-08	3.369966106e-08	2.617842765e-06
	9.182292373e-08	  0	6.217419994e-08	7.841169628e-08	5.28658907e-07
	  0	3.991285641e-08	2.785147085e-07	7.398660875e-07	8.281115017e-07
	1.409965918e-06	3.505020536e-06	3.275585951e-06	4.16366635e-07	1.114953211e-06
	3.067521606e-06	1.91508477e-06	2.40740645e-06	3.514103688e-06	8.419112206e-06
	5.192514694e-06	2.608928349e-06	2.979059779e-06	4.027004353e-06	3.994836254e-06
	1.076889365e-05	4.379171705e-06	8.939298005e-06	2.088929515e-05	2.089644923e-05
	4.272885393e-06	8.508723472e-06	1.519096698e-07	1.977934936e-07	1.032978406e-05
	2.296477043e-07	1.158156457e-06	7.671637782e-07	3.453082666e-07	5.531519304e-07
	5.246495006e-06	1.475999029e-06	1.214197838e-06	2.286731609e-06	1.053512624e-05
	1.049102034e-05	1.171336224e-05	2.233784803e-05	1.693298788e-05	  0
	3.239459546e-08	7.662996443e-07	2.436942219e-07	6.263941534e-07	3.503243478e-06
	1.388597127e-06	3.976032758e-06	5.28827604e-06	1.013177353e-05	  0
	3.063541653e-08	6.759121772e-06	6.840182389e-06	2.048556614e-06	1.911924981e-07
	8.44279993e-06	4.089172404e-06	4.661356899e-06	1.857442546e-05	1.036464616e-05
	1.087017596e-05	2.760075255e-06	5.700219293e-06	9.408691833e-06	7.481466907e-06
	8.160357085e-06	7.698305836e-06	9.729161243e-06	1.238762897e-05	1.809879659e-05
	1.368084139e-05	9.505984977e-06	1.03074963e-05	1.13890221e-05	2.664150414e-05
	2.257495946e-05	3.713725929e-05	1.913730083e-05	2.21245962e-05	1.799376823e-05
	2.147989903e-05	3.498962773e-05	3.646817941e-05	1.800281001e-05	4.160627653e-05
	4.730640052e-05	2.499575515e-05	1.574712257e-05	2.132042165e-06	4.215803685e-06
	7.580989537e-06	2.738162861e-05	2.360947333e-05	1.567643435e-05	2.463969456e-06
	2.928775514e-06	3.616837314e-06	2.777254043e-06	2.74978195e-05	1.189932765e-05
	7.432683301e-06	5.909668333e-06	6.446892521e-06	1.407285562e-05	2.031461838e-05
	2.146661149e-05	2.309818495e-05	2.275614961e-05	3.650477733e-05	3.38308889e-05
	2.267667085e-05	2.113965298e-05	2.26393357e-05	  0	3.455183033e-08
	1.031964973e-07	1.993289617e-07	9.957082442e-07	1.71144404e-06	2.294574071e-05
	2.661144087e-06	1.058729883e-05	1.218413382e-05	4.974215967e-06	  0
	6.681568254e-08	2.310308937e-06	1.233515522e-06	5.533101904e-06	6.15944013e-06
	9.167913426e-06	1.288380328e-05	1.636588442e-05	2.753173286e-05	3.509554512e-05
	2.36442782e-05	1.09574188e-05	1.69922346e-05	2.774239455e-05	2.233205449e-05
	1.885488352e-05	1.745209856e-05	2.134205679e-05	1.812720852e-05	1.754839973e-05
	2.162306056e-05	2.606244476e-05	3.297246783e-05	3.687848099e-05	2.47380554e-05
	3.100230624e-05	2.254678121e-05	2.041059125e-05	2.704692519e-05	4.394010305e-05
	4.969296549e-05	6.452106313e-05	4.943871354e-05	4.190559891e-05	6.399050636e-05
	7.61852499e-05	7.874834365e-05	2.029493175e-05	7.61608277e-06	1.051984152e-05
	2.039207767e-05	5.421801417e-05	3.724568585e-05	3.835660751e-05	4.830616645e-05
	6.200065733e-05	4.433738692e-05	7.665909765e-05	6.468708164e-05	8.800948877e-05
	6.674812031e-05	4.739416122e-05	6.302911427e-05	4.868251449e-05	8.590240303e-05
	8.081934422e-05	4.262811226e-05	7.892178853e-05	9.239979055e-06	1.144861885e-05
